               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 112,            0.065838,             0.20998,            0.018268,              0.5106,             0.43963,             0.47459,             0.39258,             0.12578,             0.45572,             0.10006,           0.0072872,           0.0072872,           0.0072872
                 113,            0.065805,             0.20906,             0.01831,              0.4932,             0.45164,             0.47599,             0.39354,             0.12583,             0.45597,             0.10112,           0.0072438,           0.0072438,           0.0072438
                 114,            0.065934,             0.21106,            0.018227,             0.50569,             0.44448,              0.4766,             0.39335,              0.1257,             0.45719,             0.10104,           0.0072003,           0.0072003,           0.0072003
                 115,            0.065746,             0.21213,             0.01825,             0.51454,             0.44067,             0.47767,             0.39411,             0.12564,             0.45788,             0.10002,           0.0071566,           0.0071566,           0.0071566
                 116,             0.06593,              0.2112,            0.018021,             0.51363,             0.44008,             0.47678,             0.39408,             0.12563,             0.45861,             0.10033,           0.0071127,           0.0071127,           0.0071127
                 117,            0.065991,             0.21074,            0.017991,              0.5092,             0.44452,             0.47715,             0.39422,             0.12566,             0.45898,             0.10025,           0.0070686,           0.0070686,           0.0070686
                 118,            0.065944,             0.21313,             0.01804,             0.51519,             0.43972,             0.47675,             0.39387,             0.12565,             0.45905,            0.099728,           0.0070243,           0.0070243,           0.0070243
                 119,            0.065658,             0.21209,            0.018167,             0.51208,             0.44067,             0.47722,             0.39435,             0.12564,             0.45916,            0.098787,           0.0069799,           0.0069799,           0.0069799
                 120,            0.065704,             0.20889,            0.018126,             0.49803,             0.45101,             0.47752,             0.39437,             0.12572,             0.45956,            0.099881,           0.0069353,           0.0069353,           0.0069353
                 121,            0.065777,             0.21005,            0.018112,             0.50301,             0.44749,             0.47739,             0.39419,             0.12574,             0.45925,            0.099189,           0.0068906,           0.0068906,           0.0068906
                 122,            0.065718,             0.20957,            0.018014,             0.50743,             0.44584,             0.47766,             0.39435,              0.1257,             0.45968,            0.098658,           0.0068457,           0.0068457,           0.0068457
                 123,             0.06575,             0.20937,            0.017936,             0.50574,             0.44778,             0.47845,               0.395,             0.12567,             0.46057,            0.098806,           0.0068006,           0.0068006,           0.0068006
                 124,            0.066047,             0.21305,            0.017981,             0.51378,             0.44232,             0.47793,             0.39405,             0.12568,             0.46041,            0.098125,           0.0067555,           0.0067555,           0.0067555
                 125,            0.065687,             0.21023,            0.017706,             0.50819,             0.44557,             0.47906,             0.39543,             0.12567,             0.46091,            0.098438,           0.0067101,           0.0067101,           0.0067101
                 126,             0.06564,             0.20852,            0.017806,             0.52635,             0.43644,             0.47993,             0.39637,             0.12568,              0.4611,            0.098241,           0.0066647,           0.0066647,           0.0066647
                 127,            0.065589,             0.21106,            0.017848,             0.53081,             0.43499,              0.4798,             0.39614,             0.12567,             0.46162,            0.098968,           0.0066191,           0.0066191,           0.0066191
                 128,            0.065646,             0.20939,             0.01779,             0.51466,             0.44466,             0.47962,             0.39643,             0.12568,             0.46198,            0.099022,           0.0065734,           0.0065734,           0.0065734
                 129,            0.065736,             0.21023,            0.017736,             0.51526,             0.44505,             0.47986,             0.39631,             0.12567,             0.46243,            0.098832,           0.0065276,           0.0065276,           0.0065276
                 130,            0.065534,             0.20888,            0.017753,             0.49931,             0.45445,             0.47963,             0.39653,              0.1257,             0.46281,            0.098899,           0.0064816,           0.0064816,           0.0064816
                 131,            0.065397,             0.20972,            0.017723,             0.51404,             0.44335,             0.47899,             0.39621,             0.12572,             0.46309,            0.099076,           0.0064356,           0.0064356,           0.0064356
                 132,            0.065401,             0.20774,            0.017583,             0.51581,             0.44269,             0.47938,             0.39657,             0.12572,              0.4633,            0.098694,           0.0063895,           0.0063895,           0.0063895
                 133,            0.065229,             0.20862,            0.017429,             0.49767,              0.4549,             0.47921,             0.39683,             0.12572,             0.46389,            0.098833,           0.0063432,           0.0063432,           0.0063432
                 134,            0.065313,             0.20593,            0.017431,             0.50221,             0.45318,             0.47954,             0.39712,              0.1257,              0.4642,            0.098713,           0.0062969,           0.0062969,           0.0062969
                 135,            0.065451,             0.20764,            0.017498,             0.50333,             0.45253,             0.47957,             0.39698,             0.12568,              0.4642,            0.098086,           0.0062505,           0.0062505,           0.0062505
                 136,            0.065185,              0.2066,            0.017381,             0.51511,             0.44519,             0.47968,             0.39669,             0.12568,             0.46443,            0.098081,            0.006204,            0.006204,            0.006204
                 137,            0.064891,             0.20281,            0.017345,             0.51446,             0.44608,             0.47935,              0.3963,             0.12569,             0.46424,            0.097727,           0.0061574,           0.0061574,           0.0061574
