               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 124,            0.043777,            0.061648,            0.014818,             0.52793,             0.44042,             0.48387,              0.4009,              0.1112,             0.10356,            0.056703,           0.0067555,           0.0067555,           0.0067555
                 125,            0.043697,            0.061193,            0.014808,             0.53048,             0.43959,              0.4836,             0.40028,              0.1112,             0.10353,            0.056617,           0.0067101,           0.0067101,           0.0067101
                 126,            0.043608,            0.061236,            0.014731,             0.53477,             0.43677,             0.48361,              0.4002,              0.1112,             0.10354,            0.056657,           0.0066647,           0.0066647,           0.0066647
                 127,             0.04365,            0.061269,            0.014827,             0.53364,             0.43732,             0.48353,             0.39995,             0.11118,             0.10361,            0.056637,           0.0066191,           0.0066191,           0.0066191
                 128,            0.043668,            0.061508,            0.014604,             0.53731,             0.43485,             0.48321,             0.39966,             0.11119,              0.1036,            0.056664,           0.0065734,           0.0065734,           0.0065734
                 129,            0.043395,             0.06002,            0.014722,              0.5345,             0.43699,             0.48395,             0.40039,             0.11118,             0.10367,            0.056674,           0.0065276,           0.0065276,           0.0065276
                 130,             0.04343,            0.060774,            0.014585,             0.51788,              0.4469,             0.48401,              0.4002,             0.11118,             0.10371,            0.056731,           0.0064816,           0.0064816,           0.0064816
                 131,            0.043339,            0.061226,            0.014633,             0.52927,             0.44071,             0.48447,             0.40061,             0.11117,             0.10374,            0.056672,           0.0064356,           0.0064356,           0.0064356
                 132,            0.043456,            0.060704,            0.014559,             0.52808,                0.44,              0.4837,             0.40044,             0.11118,             0.10372,            0.056635,           0.0063895,           0.0063895,           0.0063895
                 133,            0.043512,            0.061374,            0.014569,             0.53879,             0.43279,             0.48379,             0.40048,             0.11121,              0.1037,            0.056567,           0.0063432,           0.0063432,           0.0063432
                 134,            0.043372,            0.061269,            0.014447,             0.52652,             0.44089,             0.48385,             0.40039,              0.1112,             0.10373,            0.056503,           0.0062969,           0.0062969,           0.0062969
                 135,            0.043203,            0.060612,            0.014465,             0.52606,             0.44141,             0.48422,              0.4006,              0.1112,             0.10379,            0.056452,           0.0062505,           0.0062505,           0.0062505
                 136,            0.043172,            0.060702,            0.014399,             0.50835,             0.45162,             0.48426,             0.40079,             0.11121,             0.10382,            0.056403,            0.006204,            0.006204,            0.006204
                 137,             0.04314,            0.059806,            0.014406,             0.53794,             0.43394,             0.48416,             0.40065,             0.11119,              0.1039,            0.056443,           0.0061574,           0.0061574,           0.0061574
                 138,            0.043226,            0.060353,            0.014339,             0.54015,               0.434,             0.48394,             0.40048,             0.11115,             0.10395,            0.056478,           0.0061107,           0.0061107,           0.0061107
                 139,            0.043084,            0.060152,            0.014402,             0.54602,               0.431,             0.48433,             0.40078,             0.11113,             0.10397,            0.056453,            0.006064,            0.006064,            0.006064
                 140,            0.043103,            0.059848,            0.014244,             0.52747,             0.44051,             0.48378,             0.40016,             0.11113,             0.10399,            0.056442,           0.0060172,           0.0060172,           0.0060172
                 141,            0.043009,            0.060593,            0.014157,             0.55416,             0.42696,             0.48393,             0.40038,             0.11114,             0.10399,            0.056426,           0.0059704,           0.0059704,           0.0059704
                 142,            0.042953,            0.059899,            0.014188,             0.54664,             0.43021,             0.48411,             0.40084,             0.11113,             0.10403,            0.056445,           0.0059235,           0.0059235,           0.0059235
                 143,            0.042862,            0.059969,              0.0141,             0.55247,             0.42853,             0.48416,             0.40107,             0.11114,             0.10407,            0.056476,           0.0058766,           0.0058766,           0.0058766
                 144,            0.042957,            0.060005,            0.014116,             0.54453,             0.43336,             0.48445,             0.40119,             0.11115,             0.10409,            0.056459,           0.0058296,           0.0058296,           0.0058296
                 145,            0.042594,            0.060649,            0.013968,             0.56151,             0.42498,              0.4849,             0.40132,             0.11116,             0.10413,            0.056479,           0.0057826,           0.0057826,           0.0057826
                 146,            0.042857,            0.060481,            0.013961,              0.5207,             0.44693,             0.48513,             0.40159,             0.11116,             0.10417,            0.056491,           0.0057355,           0.0057355,           0.0057355
                 147,             0.04282,            0.060844,            0.013862,             0.52593,             0.44398,             0.48521,             0.40181,             0.11115,             0.10419,            0.056522,           0.0056884,           0.0056884,           0.0056884
                 148,            0.042788,            0.060603,            0.014044,             0.52579,             0.44444,             0.48543,             0.40206,             0.11114,             0.10422,            0.056549,           0.0056413,           0.0056413,           0.0056413
                 149,            0.042844,            0.059897,            0.013936,             0.51777,              0.4493,             0.48545,             0.40219,             0.11112,             0.10429,            0.056579,           0.0055942,           0.0055942,           0.0055942
                 150,            0.042598,            0.059933,            0.013866,             0.54674,             0.43261,             0.48533,             0.40174,             0.11113,              0.1043,            0.056648,           0.0055471,           0.0055471,           0.0055471
                 151,            0.042592,             0.05998,            0.013752,             0.54754,             0.43256,             0.48548,             0.40214,             0.11113,             0.10434,            0.056647,              0.0055,              0.0055,              0.0055
                 152,            0.042743,            0.060329,            0.013851,             0.51756,             0.44956,             0.48567,             0.40222,             0.11113,             0.10435,            0.056588,           0.0054529,           0.0054529,           0.0054529
                 153,            0.042523,            0.059662,            0.013767,             0.52133,              0.4471,             0.48579,             0.40231,             0.11112,             0.10437,            0.056583,           0.0054058,           0.0054058,           0.0054058
                 154,            0.042397,            0.058874,            0.013703,             0.53019,             0.44068,             0.48558,             0.40235,             0.11113,              0.1044,            0.056559,           0.0053587,           0.0053587,           0.0053587
                 155,            0.042419,            0.059501,            0.013748,             0.54257,             0.43408,             0.48532,              0.4022,             0.11113,             0.10442,            0.056553,           0.0053116,           0.0053116,           0.0053116
