               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 133,            0.067648,             0.21372,            0.018092,             0.51827,             0.44193,             0.47734,             0.38911,              0.1271,             0.43984,            0.068211,           0.0063432,           0.0063432,           0.0063432
                 134,            0.067363,             0.21138,            0.017959,             0.51567,             0.44211,             0.47636,             0.38857,              0.1271,              0.4402,            0.068218,           0.0062969,           0.0062969,           0.0062969
                 135,            0.067519,             0.21025,            0.017987,             0.51359,             0.44429,             0.47663,             0.38894,              0.1271,             0.44048,            0.068093,           0.0062505,           0.0062505,           0.0062505
                 136,            0.066803,             0.20946,            0.018005,             0.51346,             0.44476,             0.47661,             0.38887,             0.12712,             0.44059,            0.068102,            0.006204,            0.006204,            0.006204
                 137,            0.067574,             0.21176,            0.018027,             0.51735,              0.4419,             0.47665,             0.38888,             0.12716,             0.44054,            0.067825,           0.0061574,           0.0061574,           0.0061574
                 138,            0.067048,             0.21021,            0.017812,             0.51376,             0.44436,             0.47666,             0.38887,             0.12717,             0.44084,            0.067829,           0.0061107,           0.0061107,           0.0061107
                 139,             0.06697,             0.21024,            0.017898,             0.50812,             0.44881,             0.47645,             0.38847,             0.12718,             0.44117,            0.067847,            0.006064,            0.006064,            0.006064
                 140,            0.067066,             0.20881,            0.017867,             0.52573,              0.4376,             0.47652,             0.38862,             0.12718,             0.44155,            0.067621,           0.0060172,           0.0060172,           0.0060172
                 141,             0.06728,             0.21094,            0.017757,             0.52156,             0.43974,             0.47659,             0.38863,             0.12719,             0.44171,             0.06751,           0.0059704,           0.0059704,           0.0059704
                 142,            0.066757,             0.20881,            0.017711,             0.51904,             0.44215,             0.47688,             0.38874,             0.12719,              0.4421,            0.067742,           0.0059235,           0.0059235,           0.0059235
                 143,            0.067052,             0.21011,            0.017866,             0.53119,             0.43442,              0.4765,             0.38861,             0.12719,             0.44236,            0.067813,           0.0058766,           0.0058766,           0.0058766
                 144,            0.066897,             0.20682,            0.017806,             0.53024,              0.4354,              0.4766,             0.38848,             0.12721,             0.44246,            0.067873,           0.0058296,           0.0058296,           0.0058296
                 145,            0.067047,             0.21106,             0.01774,             0.51653,             0.44277,             0.47658,             0.38896,             0.12721,             0.44258,            0.067932,           0.0057826,           0.0057826,           0.0057826
                 146,            0.066762,             0.20802,            0.017796,             0.52258,             0.43941,             0.47672,             0.38915,             0.12722,             0.44265,            0.067836,           0.0057355,           0.0057355,           0.0057355
                 147,            0.066711,             0.20884,            0.017534,             0.50628,             0.44996,             0.47707,             0.38944,             0.12721,             0.44272,            0.067688,           0.0056884,           0.0056884,           0.0056884
                 148,            0.067046,             0.20919,            0.017497,             0.50625,             0.45004,             0.47647,               0.389,             0.12721,             0.44287,            0.067362,           0.0056413,           0.0056413,           0.0056413
                 149,            0.066892,             0.20969,            0.017399,             0.51026,             0.44787,             0.47653,             0.38891,             0.12719,             0.44328,             0.06728,           0.0055942,           0.0055942,           0.0055942
                 150,            0.066553,             0.20918,            0.017446,             0.51581,             0.44502,             0.47651,             0.38869,              0.1272,             0.44322,            0.067125,           0.0055471,           0.0055471,           0.0055471
                 151,            0.066402,             0.20543,            0.017578,             0.52675,             0.43911,             0.47715,             0.38899,             0.12719,             0.44327,            0.067088,              0.0055,              0.0055,              0.0055
                 152,            0.066605,             0.20734,            0.017426,             0.53037,             0.43717,             0.47755,             0.38945,             0.12719,             0.44332,            0.067131,           0.0054529,           0.0054529,           0.0054529
                 153,            0.066224,             0.20659,            0.017316,             0.53038,              0.4363,             0.47744,             0.38959,             0.12719,             0.44344,            0.067063,           0.0054058,           0.0054058,           0.0054058
                 154,            0.066542,             0.20827,            0.017404,             0.52435,             0.43982,              0.4773,             0.38952,             0.12717,             0.44368,            0.066907,           0.0053587,           0.0053587,           0.0053587
                 155,             0.06657,             0.20723,            0.017471,             0.51199,             0.44765,             0.47746,             0.38994,             0.12718,             0.44375,            0.066694,           0.0053116,           0.0053116,           0.0053116
